log_q,log_p,log_y,cl5_secondcity_d,cl5_smtown_d,cl5_suburban_d,cl5_urban_d,distance_oil1000,log_driver,log_hhr_age,log_hhsize,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,publictransit_d,share,state_fips,total_wrkr,region
7.90330076217651,0.361486911773682,11.1198825836182,0,0,0,1,2.86372566223145,1.0986123085022,3.97029185295105,1.7917594909668,0,0,0,0,1,0,0,1,0.0575503334403038,6,2,8.0
7.38138771057129,0.361575603485107,11.6952466964722,0,0,0,1,2.86372566223145,0.6931471824646,3.85014748573303,1.3862943649292,0,0,0,0,1,0,0,1,0.0192107763141394,6,2,8.0
7.02381801605225,0.361115634441376,10.5320959091187,0,1,0,0,2.86372566223145,1.0986123085022,3.63758611679077,1.60943794250488,0,0,0,1,0,0,0,1,0.0429738983511925,6,2,8.0
6.80756139755249,0.361411184072495,10.2219409942627,0,0,1,0,2.86372566223145,0.6931471824646,3.49650764465332,1.3862943649292,0,0,0,0,0,1,0,0,0.0472185276448727,6,2,8.0
7.3010082244873,0.361359775066376,10.8685684204102,0,0,0,1,2.86372566223145,1.0986123085022,3.36729574203491,1.7917594909668,0,0,0,0,0,1,0,0,0.0405102446675301,6,2,8.0
6.86648559570312,0.360971242189407,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,4.11087369918823,1.0986123085022,0,0,1,0,0,0,0,1,0.0114726396277547,6,1,8.0
6.63145160675049,0.361231774091721,9.76995658874512,0,0,1,0,2.86372566223145,0.6931471824646,3.33220458030701,1.60943794250488,0,0,0,0,1,0,0,0,0.0622079186141491,6,2,8.0
6.54477119445801,0.361479103565216,10.7684850692749,0,1,0,0,2.86372566223145,1.0986123085022,3.68887948989868,1.3862943649292,0,1,0,0,0,0,0,0,0.0210209731012583,6,2,8.0
7.21449041366577,0.361428618431091,11.4075651168823,0,0,0,1,2.86372566223145,0.6931471824646,3.55534815788269,1.0986123085022,0,0,0,1,0,0,0,0,0.0216739121824503,6,2,8.0
7.28349637985229,0.361424803733826,11.0429220199585,0,1,0,0,2.86372566223145,0.6931471824646,3.55534815788269,1.0986123085022,1,0,0,0,0,0,0,1,0.0334400534629822,6,1,8.0
7.01019430160522,0.36121854186058,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.71357202529907,1.3862943649292,0,0,1,0,0,0,0,1,0.0132489902898669,6,1,8.0
6.12938737869263,0.36061903834343,10.8685684204102,0,0,1,0,2.86372566223145,0.6931471824646,4.29045963287354,1.0986123085022,1,0,0,0,0,0,0,1,0.0125433811917901,6,0,8.0
7.11503410339355,0.361371874809265,11.1913414001465,0,0,1,0,2.86372566223145,0.6931471824646,3.55534815788269,1.0986123085022,0,0,0,0,1,0,0,0,0.0243570003658533,6,2,8.0
6.99021434783936,0.361243218183517,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.55534815788269,1.0986123085022,0,0,0,0,0,1,0,1,0.0129872215911746,6,2,8.0
7.86951351165771,0.361544370651245,11.4075651168823,1,0,0,0,2.86372566223145,0.6931471824646,3.465735912323,1.60943794250488,0,0,0,1,0,0,0,1,0.041731171309948,6,1,8.0
7.81629419326782,0.36167898774147,11.6952466964722,0,0,0,1,2.86372566223145,0.6931471824646,3.8712010383606,1.3862943649292,0,0,0,1,0,0,0,1,0.0296802334487438,6,2,8.0
7.97127962112427,0.36172804236412,11.1198825836182,0,0,1,0,2.86372566223145,0.6931471824646,3.40119743347168,1.3862943649292,0,0,0,0,1,0,0,1,0.0616134442389011,6,1,8.0
6.8412914276123,0.361242651939392,10.7684850692749,0,0,1,0,2.86372566223145,0.6931471824646,3.13549423217773,1.3862943649292,0,0,1,0,0,0,0,0,0.0282700844109058,6,2,8.0
7.12458848953247,0.36132487654686,11.6952466964722,0,0,0,1,2.86372566223145,0.6931471824646,3.68887948989868,1.3862943649292,0,0,0,0,1,0,0,0,0.0148562649264932,6,2,8.0
7.17466306686401,0.361577272415161,10.3889951705933,0,0,1,0,2.86372566223145,0.6931471824646,3.49650764465332,1.0986123085022,0,0,0,0,1,0,0,0,0.0576851740479469,6,2,8.0
7.56844615936279,0.361724138259888,10.5320959091187,0,0,0,1,2.86372566223145,1.0986123085022,3.63758611679077,1.60943794250488,0,0,0,0,0,1,0,1,0.0741306617856026,6,1,8.0
7.2703800201416,0.360867947340012,10.2219409942627,0,0,1,0,2.86372566223145,1.0986123085022,4.07753753662109,1.60943794250488,0,0,0,0,0,1,0,1,0.0749680548906326,6,3,8.0
6.99078369140625,0.361496061086655,11.1913414001465,0,1,0,0,2.86372566223145,0.6931471824646,3.63758611679077,1.3862943649292,0,0,1,0,0,0,0,0,0.0215137712657452,6,2,8.0
7.12640523910522,0.361427783966064,10.7684850692749,0,0,1,0,2.86372566223145,0.6931471824646,3.71357202529907,1.3862943649292,0,0,0,1,0,0,0,1,0.0376037359237671,6,2,8.0
7.39802217483521,0.361398875713348,10.9595403671265,1,0,0,0,2.86372566223145,0.6931471824646,3.36729574203491,1.3862943649292,0,0,0,0,1,0,0,1,0.0407573543488979,6,1,8.0
7.21186065673828,0.361527264118195,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.82864141464233,1.3862943649292,0,0,0,0,1,0,0,0,0.021619126200676,6,2,8.0
7.23684358596802,0.361523538827896,11.6952466964722,0,0,1,0,2.86372566223145,1.3862943649292,3.63758611679077,1.94591009616852,0,0,0,0,0,1,0,0,0.0166244618594646,6,1,8.0
7.71024703979492,0.361338585615158,11.6952466964722,0,0,1,0,2.86372566223145,1.0986123085022,3.71357202529907,1.60943794250488,0,0,0,0,1,0,0,1,0.0266847889870405,6,3,8.0
7.5103006362915,0.361529171466827,10.9595403671265,1,0,0,0,2.86372566223145,0.6931471824646,3.91202306747437,1.3862943649292,0,0,0,0,0,1,0,1,0.0456062480807304,6,2,8.0
5.54846000671387,0.3604916036129,10.7684850692749,0,0,1,0,2.86372566223145,0.6931471824646,3.68887948989868,1.60943794250488,0,0,0,0,1,0,0,0,0.0077541009522974,6,1,8.0
7.38189840316772,0.361456692218781,10.9595403671265,1,0,0,0,2.86372566223145,1.0986123085022,3.63758611679077,1.3862943649292,0,0,0,1,0,0,0,1,0.0401077717542648,6,2,8.0
7.21434831619263,0.361433774232864,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.61091780662537,1.3862943649292,0,0,0,0,1,0,0,1,0.0162532087415457,6,2,8.0
7.11485147476196,0.361385345458984,10.9595403671265,0,1,0,0,2.86372566223145,0.6931471824646,3.49650764465332,1.60943794250488,0,1,0,0,0,0,0,0,0.0307058077305555,6,2,8.0
7.21467447280884,0.361289501190186,10.6572589874268,0,0,0,1,2.86372566223145,1.0986123085022,3.80666255950928,1.3862943649292,0,0,0,0,1,0,0,0,0.0458997525274754,6,3,8.0
7.52790832519531,0.361590623855591,11.6952466964722,0,0,0,1,2.86372566223145,0.6931471824646,3.97029185295105,1.3862943649292,0,0,0,0,0,1,0,1,0.0222425553947687,6,2,8.0
7.57266569137573,0.361615806818008,11.6952466964722,0,0,0,1,2.86372566223145,0.6931471824646,3.66356158256531,1.0986123085022,0,0,0,0,0,1,0,1,0.0232612658292055,6,1,8.0
5.92294549942017,0.361282020807266,10.7684850692749,0,0,1,0,2.86372566223145,0.6931471824646,3.13549423217773,1.0986123085022,0,0,0,0,1,0,0,0,0.0112852659076452,6,1,8.0
6.95212459564209,0.361408442258835,11.6952466964722,1,0,0,0,2.86372566223145,0.6931471824646,3.76120018959045,1.60943794250488,0,0,0,0,0,1,0,0,0.0125039061531425,6,2,8.0
7.00920152664185,0.361338257789612,10.7684850692749,0,0,1,0,2.86372566223145,0.6931471824646,3.7376697063446,1.3862943649292,0,0,0,0,1,0,0,1,0.0334419123828411,6,1,8.0
7.69421291351318,0.361489742994308,11.2580327987671,0,0,1,0,2.86372566223145,1.7917594909668,3.25809645652771,1.94591009616852,0,0,0,0,1,0,0,1,0.0406673140823841,6,5,8.0
6.55426168441772,0.360408306121826,11.4075651168823,0,0,0,1,2.86372566223145,1.0986123085022,3.04452252388,1.3862943649292,0,0,0,0,1,0,0,1,0.0111882053315639,6,3,8.0
6.63765096664429,0.361135900020599,10.5320959091187,0,0,1,0,2.86372566223145,0.6931471824646,3.49650764465332,1.3862943649292,0,0,1,0,0,0,0,0,0.0292080938816071,6,1,8.0
7.03240394592285,0.361425220966339,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.58351898193359,1.94591009616852,0,0,0,1,0,0,0,1,0.0135493353009224,6,1,8.0
7.60074710845947,0.361610323190689,11.6952466964722,0,0,0,1,2.86372566223145,1.0986123085022,2.99573230743408,1.3862943649292,0,0,0,0,1,0,0,1,0.0239236112684011,6,2,8.0
6.38039064407349,0.360406398773193,10.3889951705933,0,0,0,1,2.86372566223145,1.0986123085022,4.18965482711792,1.7917594909668,0,0,0,0,1,0,0,1,0.0260379984974861,6,1,8.0
6.04660940170288,0.360734641551971,10.2219409942627,0,0,1,0,2.86372566223145,0.6931471824646,3.66356158256531,1.3862943649292,0,0,0,0,1,0,0,0,0.0220465902239084,6,2,8.0
7.67248153686523,0.361596286296844,11.4075651168823,1,0,0,0,2.86372566223145,1.0986123085022,3.78418970108032,1.60943794250488,0,1,0,0,0,0,0,1,0.034269917756319,6,4,8.0
7.35742950439453,0.36140701174736,10.9595403671265,0,1,0,0,2.86372566223145,0.6931471824646,3.61091780662537,1.0986123085022,0,0,0,1,0,0,0,0,0.0391363352537155,6,2,8.0
7.34462022781372,0.361516296863556,11.1198825836182,0,0,1,0,2.86372566223145,0.6931471824646,3.55534815788269,1.3862943649292,0,0,0,0,1,0,0,1,0.0329176522791386,6,1,8.0
7.33151435852051,0.361479341983795,11.2580327987671,0,0,1,0,2.86372566223145,0.0,3.66356158256531,1.0986123085022,0,0,0,1,0,0,0,1,0.0282958745956421,6,1,8.0
7.33853197097778,0.361533254384995,11.1913414001465,0,0,0,1,2.86372566223145,0.6931471824646,3.85014748573303,1.3862943649292,0,0,0,0,0,1,0,1,0.030461959540844,6,2,8.0
7.61975049972534,0.361657381057739,11.4075651168823,0,1,0,0,2.86372566223145,0.6931471824646,3.49650764465332,1.3862943649292,0,0,0,1,0,0,0,1,0.0325116366147995,6,2,8.0
7.35176086425781,0.361488074064255,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.85014748573303,1.3862943649292,0,0,1,0,0,0,0,1,0.0248644519597292,6,2,8.0
7.48886108398438,0.361472547054291,11.6952466964722,1,0,0,0,2.86372566223145,1.0986123085022,3.71357202529907,1.3862943649292,0,0,0,0,1,0,0,1,0.0213882531970739,6,3,8.0
7.60856533050537,0.361396223306656,11.4075651168823,0,0,1,0,2.86372566223145,1.0986123085022,3.76120018959045,2.0794415473938,0,0,0,0,1,0,0,1,0.0321416296064854,6,1,8.0
7.05978775024414,0.36105489730835,10.3889951705933,1,0,0,0,2.86372566223145,0.6931471824646,3.89182019233704,1.0986123085022,0,0,0,0,1,0,0,0,0.0513981617987156,6,2,8.0
7.05620241165161,0.361383020877838,11.0429220199585,0,0,0,1,2.86372566223145,0.6931471824646,3.465735912323,1.60943794250488,0,0,0,0,1,0,0,0,0.0266401283442974,6,2,8.0
7.3759241104126,0.361274123191833,10.5320959091187,0,0,1,0,2.86372566223145,1.0986123085022,3.98898410797119,1.7917594909668,0,0,0,0,1,0,0,0,0.0611211247742176,6,2,8.0
7.45281648635864,0.361165136098862,11.6952466964722,1,0,0,0,2.86372566223145,0.0,3.95124363899231,1.0986123085022,0,0,0,1,0,0,0,1,0.0206247065216303,6,2,8.0
7.26001834869385,0.361542969942093,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.465735912323,1.3862943649292,0,0,0,1,0,0,0,0,0.0170145593583584,6,2,8.0
7.45486402511597,0.361623585224152,9.43348407745361,0,0,0,1,2.86372566223145,0.6931471824646,3.66356158256531,1.0986123085022,0,0,0,1,0,0,0,1,0.198494046926498,6,1,8.0
7.13186407089233,0.361429363489151,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.82864141464233,1.3862943649292,0,0,0,0,1,0,0,1,0.0199550781399012,6,2,8.0
6.40478181838989,0.360919386148453,9.76995658874512,0,1,0,0,2.86372566223145,1.0986123085022,4.20469284057617,1.60943794250488,0,0,0,0,0,1,0,0,0.0495756864547729,6,1,8.0
5.95676612854004,0.361191630363464,11.6952466964722,0,0,1,0,2.86372566223145,1.0986123085022,3.80666255950928,1.60943794250488,0,0,0,0,1,0,0,1,0.0046203290112316,6,1,8.0
7.02422571182251,0.36141574382782,11.1913414001465,0,0,0,1,2.86372566223145,0.6931471824646,3.68887948989868,1.3862943649292,0,0,0,0,1,0,0,1,0.022243607789278,6,1,8.0
6.22018957138062,0.361263424158096,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.91202306747437,1.3862943649292,0,0,0,1,0,0,0,1,0.0080176349729299,6,1,8.0
7.60022830963135,0.361712783575058,10.9595403671265,0,0,1,0,2.86372566223145,0.6931471824646,3.80666255950928,1.3862943649292,0,0,0,0,1,0,0,1,0.0499067418277264,6,2,8.0
6.90918731689453,0.361440241336823,11.1913414001465,0,0,0,1,2.86372566223145,0.6931471824646,3.58351898193359,1.0986123085022,0,0,0,0,0,1,0,1,0.0198269300162792,6,1,8.0
7.34144496917725,0.361576586961746,10.7684850692749,0,0,0,1,2.86372566223145,0.6931471824646,3.82864141464233,1.0986123085022,0,0,0,0,0,1,0,1,0.0466322265565395,6,1,8.0
6.1847620010376,0.361416071653366,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.63758611679077,1.3862943649292,0,0,0,1,0,0,0,1,0.0077397408895194,6,1,8.0
7.54864740371704,0.361529260873795,11.2580327987671,0,0,0,1,2.86372566223145,0.6931471824646,3.98898410797119,1.3862943649292,0,0,0,0,1,0,0,1,0.035159632563591,6,1,8.0
6.43303823471069,0.360971659421921,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.63758611679077,1.3862943649292,0,1,0,0,0,0,0,1,0.0074373777024447,6,2,8.0
7.44189310073853,0.361617207527161,10.7684850692749,1,0,0,0,2.86372566223145,0.6931471824646,3.49650764465332,1.3862943649292,0,0,0,0,1,0,0,1,0.0515617728233337,6,2,8.0
7.13260555267334,0.361389338970184,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.58351898193359,1.7917594909668,0,0,1,0,0,0,0,1,0.0149768134579062,6,2,8.0
6.47991228103638,0.361679404973984,10.7684850692749,0,0,0,1,2.86372566223145,0.6931471824646,3.55534815788269,1.3862943649292,0,0,0,0,1,0,0,1,0.0197047926485538,6,1,8.0
8.17490291595459,0.361681044101715,10.5320959091187,0,0,0,1,2.86372566223145,1.3862943649292,3.82864141464233,1.60943794250488,0,0,0,0,1,0,0,1,0.135943993926048,6,4,8.0
7.04066801071167,0.361441731452942,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.68887948989868,1.3862943649292,0,0,0,1,0,0,0,1,0.0136619945988059,6,2,8.0
7.47754907608032,0.361525684595108,11.6952466964722,1,0,0,0,2.86372566223145,0.6931471824646,3.76120018959045,1.60943794250488,0,1,0,0,0,0,0,1,0.021148793399334,6,2,8.0
7.00753116607666,0.361503601074219,11.4075651168823,0,0,0,1,2.86372566223145,0.6931471824646,3.71357202529907,1.3862943649292,0,0,0,0,1,0,0,1,0.0176233556121588,6,2,8.0
7.32250595092773,0.361575931310654,10.5320959091187,0,0,0,1,2.86372566223145,1.0986123085022,3.8712010383606,1.3862943649292,0,0,0,0,1,0,0,0,0.0579592995345592,6,3,8.0
7.52828311920166,0.361575186252594,11.6952466964722,0,1,0,0,2.86372566223145,0.6931471824646,3.78418970108032,1.7917594909668,1,0,0,0,0,0,0,1,0.0222505461424589,6,2,8.0
7.61689615249634,0.361634224653244,11.6952466964722,1,0,0,0,2.86372566223145,0.6931471824646,3.95124363899231,1.0986123085022,0,0,0,0,1,0,0,0,0.0243136715143919,6,2,8.0
6.55585193634033,0.361051738262177,11.0429220199585,0,1,0,0,2.86372566223145,0.6931471824646,3.63758611679077,1.3862943649292,0,0,1,0,0,0,0,0,0.016147043555975,6,2,8.0
6.3800573348999,0.360868126153946,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.49650764465332,1.0986123085022,0,0,0,0,1,0,0,1,0.0070528634823858,6,1,8.0
7.04144954681396,0.361496061086655,10.8685684204102,0,0,1,0,2.86372566223145,0.6931471824646,3.66356158256531,1.0986123085022,0,0,0,0,1,0,0,0,0.0312535278499126,6,1,8.0
7.14326190948486,0.361493974924088,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.78418970108032,1.3862943649292,0,1,0,0,0,0,0,0,0.0151388514786959,6,2,8.0
8.32414054870605,0.361610144376755,11.4075651168823,0,0,1,0,2.86372566223145,1.3862943649292,3.71357202529907,1.60943794250488,0,0,0,0,1,0,0,0,0.0657553374767303,6,4,8.0
7.39306211471558,0.361395239830017,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.76120018959045,1.3862943649292,0,0,0,1,0,0,0,0,0.0259104873985052,6,2,8.0
7.79277992248535,0.361805498600006,11.2580327987671,0,0,0,1,2.86372566223145,1.0986123085022,4.12713432312012,1.3862943649292,0,0,0,1,0,0,0,1,0.0448941476643085,6,1,8.0
7.18755054473877,0.361543536186218,11.6952466964722,0,0,1,0,2.86372566223145,0.6931471824646,3.66356158256531,1.3862943649292,0,0,0,0,1,0,0,1,0.0158251784741879,6,2,8.0
6.54968786239624,0.361603081226349,11.4075651168823,0,0,1,0,2.86372566223145,0.6931471824646,3.66356158256531,1.0986123085022,0,0,0,0,1,0,0,0,0.0111504681408405,6,2,8.0
7.74011278152466,0.377071410417557,11.0429220199585,0,0,1,0,1.85373759269714,0.6931471824646,3.55534815788269,1.3862943649292,0,0,0,0,1,0,0,0,0.0536251217126846,8,2,7.0
6.84853458404541,0.376948744058609,10.5320959091187,0,1,0,0,1.85373759269714,0.6931471824646,3.29583692550659,1.60943794250488,0,0,0,1,0,0,0,0,0.0366400741040707,8,1,7.0
7.65850400924683,0.376966655254364,11.1198825836182,0,1,0,0,1.85373759269714,1.0986123085022,3.91202306747437,1.3862943649292,1,0,0,0,0,0,0,0,0.0457569286227226,8,2,7.0
6.92526817321777,0.376832783222198,11.6952466964722,1,0,0,0,1.85373759269714,0.6931471824646,3.68887948989868,1.60943794250488,1,0,0,0,0,0,0,0,0.0123617798089981,8,2,7.0
7.4944920539856,0.376840323209763,11.1198825836182,0,0,0,1,1.85373759269714,0.0,3.71357202529907,0.6931471824646,0,0,0,0,1,0,0,0,0.0388304442167282,8,1,7.0
7.34306144714355,0.376994043588638,10.7684850692749,0,0,1,0,1.85373759269714,1.0986123085022,2.94443893432617,1.60943794250488,0,0,0,0,1,0,0,0,0.0474333614110947,8,3,7.0
7.44169616699219,0.377020537853241,10.6572589874268,0,1,0,0,1.85373759269714,0.6931471824646,3.04452252388,1.3862943649292,1,0,0,0,0,0,0,0,0.0585108697414398,8,2,7.0
6.75214433670044,0.376840084791183,10.3889951705933,0,0,0,1,1.85373759269714,0.6931471824646,3.49650764465332,1.7917594909668,0,0,0,0,1,0,0,0,0.038387980312109,8,1,7.0
6.73080205917358,0.377490013837814,10.9595403671265,1,0,0,0,1.85373759269714,0.6931471824646,3.55534815788269,1.60943794250488,0,0,0,0,1,0,0,0,0.0212531946599483,8,2,7.0
6.96369457244873,0.376394599676132,10.9595403671265,0,1,0,0,1.85373759269714,0.6931471824646,3.68887948989868,1.60943794250488,0,0,0,0,0,0,0,0,0.0267973784357309,8,2,7.0
7.31377792358398,0.376883655786514,11.4075651168823,0,0,1,0,1.85373759269714,0.6931471824646,3.71357202529907,1.3862943649292,0,0,0,1,0,0,0,0,0.0243091266602278,8,1,7.0
7.47198963165283,0.376816838979721,10.5320959091187,0,1,0,0,1.85373759269714,0.6931471824646,3.71357202529907,1.3862943649292,0,0,1,0,0,0,0,0,0.068337969481945,8,1,7.0
7.50129079818726,0.37703549861908,11.6952466964722,0,0,1,0,1.85373759269714,0.6931471824646,3.89182019233704,1.0986123085022,0,0,0,1,0,0,0,0,0.021995423361659,8,2,7.0
4.97503137588501,0.376736789941788,10.6572589874268,0,1,0,0,1.85373759269714,0.6931471824646,3.76120018959045,1.3862943649292,0,0,0,0,0,0,0,0,0.0049642599187791,8,2,7.0
6.87705278396606,0.376882344484329,11.4075651168823,0,0,1,0,1.85373759269714,0.6931471824646,3.7376697063446,1.3862943649292,0,0,0,0,1,0,0,0,0.0157072991132736,8,2,7.0
6.95147705078125,0.376642048358917,10.7684850692749,0,0,1,0,1.85373759269714,0.6931471824646,3.40119743347168,1.0986123085022,0,0,0,0,1,0,0,0,0.0320529565215111,8,2,7.0
6.63406562805176,0.376780301332474,11.4075651168823,1,0,0,0,1.85373759269714,0.6931471824646,3.52636051177979,1.3862943649292,0,0,1,0,0,0,0,0,0.0123176882043481,8,2,7.0
7.39753484725952,0.377088487148285,11.6952466964722,0,1,0,0,1.85373759269714,0.6931471824646,3.465735912323,1.3862943649292,0,0,0,1,0,0,0,0,0.0198287200182676,8,1,7.0
5.96446228027344,0.376053690910339,10.6572589874268,1,0,0,0,1.85373759269714,0.6931471824646,3.66356158256531,1.0986123085022,0,0,0,0,1,0,0,0,0.0133432652801275,8,1,7.0
6.94102096557617,0.376808345317841,11.4075651168823,0,0,1,0,1.85373759269714,0.6931471824646,3.29583692550659,1.7917594909668,0,0,0,0,1,0,0,0,0.0167436562478542,8,1,7.0
7.22479009628296,0.376912206411362,10.0212707519531,1,0,0,0,1.85373759269714,0.6931471824646,3.7376697063446,1.0986123085022,0,0,0,1,0,0,0,0,0.0889599993824959,8,2,7.0
5.19438886642456,0.376066535711288,10.9595403671265,0,0,1,0,1.85373759269714,0.0,3.66356158256531,1.0986123085022,0,0,0,0,1,0,0,0,0.0045661493204534,8,2,7.0
7.20377779006958,0.376694411039352,11.6952466964722,0,0,1,0,1.85373759269714,1.0986123085022,3.76120018959045,1.3862943649292,0,0,1,0,0,0,0,0,0.0163296200335026,8,3,7.0
6.98412799835205,0.376835733652115,10.6572589874268,0,0,1,0,1.85373759269714,0.6931471824646,3.43398714065552,1.3862943649292,0,0,0,0,1,0,0,0,0.0370200499892235,8,2,7.0
7.88692283630371,0.37703076004982,11.1198825836182,1,0,0,0,1.85373759269714,0.6931471824646,3.178053855896,1.0986123085022,0,0,0,0,1,0,0,0,0.0575023666024208,8,2,7.0
7.86800193786621,0.377050548791885,11.1913414001465,0,0,1,0,1.85373759269714,1.3862943649292,3.80666255950928,1.3862943649292,0,0,0,0,1,0,0,0,0.0525342859327793,8,3,7.0
7.20408582687378,0.376886427402496,10.8685684204102,0,1,0,0,1.85373759269714,0.6931471824646,3.68887948989868,1.3862943649292,0,0,0,0,1,0,0,0,0.0373435094952583,8,2,7.0
7.58384275436401,0.376840710639954,10.8685684204102,1,0,0,0,1.85373759269714,0.6931471824646,3.63758611679077,1.3862943649292,1,0,0,0,0,0,0,0,0.054591067135334,8,1,7.0
8.03803157806396,0.377091914415359,11.6952466964722,0,0,1,0,1.85373759269714,1.0986123085022,3.82864141464233,1.3862943649292,0,0,0,1,0,0,0,0,0.03762361779809,8,2,7.0
7.76913928985596,0.377027571201324,11.6952466964722,0,1,0,0,1.85373759269714,1.3862943649292,3.76120018959045,1.60943794250488,0,1,0,0,0,0,0,0,0.028751078993082,8,2,7.0
7.01560258865356,0.376975804567337,10.5320959091187,0,0,1,0,1.85373759269714,0.6931471824646,3.95124363899231,1.3862943649292,0,0,0,0,1,0,0,0,0.0433036759495735,8,2,7.0
7.56653642654419,0.377093315124512,10.6572589874268,1,0,0,0,1.85373759269714,0.6931471824646,3.33220458030701,1.0986123085022,0,0,0,0,1,0,0,0,0.066295750439167,8,2,7.0
6.78842258453369,0.37687474489212,11.1198825836182,1,0,0,0,1.85373759269714,0.6931471824646,3.61091780662537,1.3862943649292,0,0,0,0,0,1,0,0,0.0191666129976511,8,1,7.0
5.81870889663696,0.3766830265522,10.3889951705933,1,0,0,0,1.85373759269714,0.6931471824646,3.49650764465332,1.3862943649292,0,0,0,0,0,1,0,0,0.0150918057188392,8,1,7.0
6.79999446868896,0.376807361841202,11.4075651168823,0,0,0,1,1.85373759269714,0.6931471824646,3.29583692550659,1.0986123085022,0,0,0,0,1,0,0,0,0.0145412907004356,8,2,7.0
6.84762811660767,0.37671110033989,11.1198825836182,0,0,1,0,1.85373759269714,0.6931471824646,3.76120018959045,1.3862943649292,0,0,0,0,1,0,0,0,0.0203323140740395,8,1,7.0
7.20872640609741,0.376907378435135,11.2580327987671,0,0,1,0,1.85373759269714,1.0986123085022,3.82864141464233,1.7917594909668,0,0,0,0,1,0,0,0,0.0254154149442911,8,2,7.0
6.82046461105347,0.376764833927155,10.2219409942627,0,0,1,0,1.85373759269714,0.6931471824646,3.36729574203491,1.3862943649292,0,0,0,0,1,0,0,0,0.0485718064010143,8,1,7.0
8.0525598526001,0.377106636762619,10.5320959091187,1,0,0,0,1.85373759269714,0.6931471824646,3.58351898193359,1.0986123085022,0,0,0,1,0,0,0,0,0.122159242630005,8,2,7.0
7.98888969421387,0.377073675394058,11.1913414001465,0,0,1,0,1.85373759269714,1.0986123085022,3.52636051177979,1.7917594909668,0,0,0,0,1,0,0,0,0.0592862144112587,8,2,7.0
6.39193773269653,0.376717954874039,10.8685684204102,0,0,0,1,1.85373759269714,0.6931471824646,3.68887948989868,1.0986123085022,0,1,0,0,0,0,0,0,0.0165741257369518,8,2,7.0
6.20364236831665,0.37645760178566,10.6572589874268,0,1,0,0,1.85373759269714,0.6931471824646,3.68887948989868,1.3862943649292,0,0,0,0,1,0,0,0,0.0169555582106113,8,2,7.0
7.79095363616943,0.377063155174255,11.6952466964722,0,0,1,0,1.85373759269714,0.6931471824646,3.89182019233704,1.0986123085022,0,0,0,0,1,0,0,0,0.0293862018734217,8,2,7.0
7.15020227432251,0.377002477645874,11.4075651168823,0,1,0,0,1.85373759269714,0.6931471824646,3.40119743347168,1.0986123085022,1,0,0,0,0,0,0,0,0.0206433851271868,8,1,7.0
7.26675224304199,0.376856029033661,11.4075651168823,0,0,1,0,1.85373759269714,1.0986123085022,3.71357202529907,1.3862943649292,0,0,0,0,1,0,0,0,0.0231917966157198,8,2,7.0
8.3576602935791,0.377115786075592,11.4075651168823,0,0,1,0,1.85373759269714,1.3862943649292,3.80666255950928,1.7917594909668,1,0,0,0,0,0,0,0,0.0690593868494034,8,2,7.0
7.64209127426147,0.377099692821503,10.8685684204102,0,1,0,0,1.85373759269714,1.0986123085022,3.76120018959045,1.0986123085022,1,0,0,0,0,0,0,0,0.0578803457319736,8,2,7.0
5.92854261398315,0.376646637916565,11.1198825836182,1,0,0,0,1.85373759269714,0.6931471824646,3.43398714065552,1.3862943649292,0,0,0,1,0,0,0,0,0.0081097045913338,8,1,7.0
7.79017448425293,0.377126663923264,11.1198825836182,1,0,0,0,1.85373759269714,0.6931471824646,3.465735912323,1.3862943649292,0,0,0,0,1,0,0,0,0.0522047653794289,8,1,7.0
6.83143329620361,0.376783967018127,11.4075651168823,0,0,1,0,1.85373759269714,0.6931471824646,3.66356158256531,1.3862943649292,0,0,0,0,1,0,0,0,0.0150053650140762,8,2,7.0
6.35908651351929,0.376856029033661,9.76995658874512,0,1,0,0,1.85373759269714,0.6931471824646,3.7376697063446,1.0986123085022,0,0,1,0,0,0,0,0,0.0481221079826355,8,2,7.0
6.77936983108521,0.376461505889893,10.7684850692749,1,0,0,0,1.85373759269714,0.6931471824646,3.36729574203491,1.3862943649292,0,0,1,0,0,0,0,0,0.0269801579415798,8,2,7.0
